user_id,age,gender,country,account_created,preferred_category
U03324,61,Female,Canada,2025-06-23,Shoes
U03325,19,Male,Germany,2025-09-06,Accessories
U03326,41,Other,US,2025-09-28,Accessories
U03327,51,Female,UK,2025-10-05,Trousers
U03328,44,Female,Canada,2025-06-09,Shoes
U03329,58,Male,Australia,2025-04-29,Trousers
U03330,18,Female,France,2025-05-14,Shoes
U03331,25,Female,India,2025-09-23,Shirts
U03332,40,Female,India,2025-08-17,Accessories
U03333,55,Female,UK,2025-05-01,Shirts
U03334,23,Other,Germany,2025-07-30,Shoes
U03335,39,Other,India,2025-07-09,Accessories
U03336,42,Female,India,2025-06-12,Trousers
U03337,35,Female,India,2025-09-22,Jackets
U03338,34,Female,India,2025-06-10,Trousers
U03339,29,Other,UK,2025-05-02,Jackets
U03340,23,Other,Canada,2025-08-23,Trousers
U03341,43,Male,US,2025-06-22,Shoes
U03342,44,Male,US,2025-06-07,Shirts
U03343,25,Female,Germany,2025-07-30,Jackets
U03344,36,Female,Canada,2025-05-24,Shoes
U03345,59,Other,France,2025-07-04,Shirts
U03346,18,Female,Australia,2025-04-21,Shirts
U03347,46,Female,US,2025-09-16,Accessories
U03348,62,Other,Australia,2025-07-20,Accessories
U03349,52,Other,US,2025-04-25,Accessories
U03350,57,Other,US,2025-07-13,Jackets
U03351,31,Other,Germany,2025-07-13,Jackets
U03352,52,Male,India,2025-05-30,Shirts
U03353,62,Other,Germany,2025-05-15,Jackets
U03354,37,Other,US,2025-05-18,Shirts
U03355,30,Female,Canada,2025-06-07,Shoes
U03356,55,Female,India,2025-07-29,Trousers
U03357,63,Female,Canada,2025-07-24,Shirts
U03358,25,Male,Canada,2025-05-30,Shirts
U03359,60,Other,Canada,2025-08-24,Shoes
U03360,37,Other,India,2025-08-19,Accessories
U03361,50,Male,Canada,2025-10-07,Accessories
U03362,43,Other,India,2025-07-31,Accessories
U03363,56,Female,Australia,2025-07-10,Shirts
U03364,38,Male,France,2025-07-19,Shirts
U03365,59,Other,US,2025-04-30,Jackets
U03366,60,Male,UK,2025-06-12,Jackets
U03367,58,Male,Canada,2025-05-28,Trousers
U03368,26,Other,Germany,2025-07-27,Trousers
U03369,41,Female,Australia,2025-06-01,Jackets
U03370,54,Other,Germany,2025-07-11,Shirts
U03371,58,Other,UK,2025-05-14,Shoes
U03372,34,Female,India,2025-09-09,Jackets
U03373,41,Other,UK,2025-09-01,Shirts
U03374,38,Other,Germany,2025-04-23,Jackets
U03375,56,Other,UK,2025-06-23,Accessories
U03376,58,Male,US,2025-05-30,Jackets
U03377,56,Male,UK,2025-09-25,Accessories
U03378,30,Male,Canada,2025-07-15,Shirts
U03379,28,Other,US,2025-10-03,Accessories
U03380,63,Female,Canada,2025-07-06,Jackets
U03381,36,Male,France,2025-07-02,Accessories
U03382,28,Female,France,2025-05-17,Shoes
U03383,30,Other,UK,2025-10-01,Accessories
U03384,63,Male,US,2025-05-08,Accessories
U03385,62,Other,US,2025-05-27,Trousers
U03386,18,Female,France,2025-06-25,Shoes
U03387,57,Male,UK,2025-05-26,Shirts
U03388,61,Male,Australia,2025-06-16,Accessories
U03389,36,Male,India,2025-07-04,Shoes
U03390,29,Male,India,2025-08-03,Shirts
U03391,25,Female,India,2025-05-13,Shoes
U03392,25,Male,US,2025-04-21,Trousers
U03393,62,Other,France,2025-05-17,Shirts
U03394,29,Male,India,2025-05-14,Shirts
U03395,50,Female,France,2025-07-20,Accessories
U03396,62,Male,US,2025-06-27,Jackets
U03397,43,Female,France,2025-09-07,Shirts
U03398,56,Female,Australia,2025-04-23,Shirts
U03399,45,Other,UK,2025-08-19,Trousers
U03400,22,Male,France,2025-07-08,Trousers
U03401,25,Male,France,2025-09-05,Trousers
U03402,42,Male,UK,2025-06-15,Accessories
U03403,44,Other,US,2025-06-10,Shirts
U03404,63,Other,US,2025-09-17,Trousers
U03405,40,Female,France,2025-08-14,Trousers
U03406,47,Female,Australia,2025-07-31,Shoes
U03407,62,Female,India,2025-07-07,Shoes
U03408,64,Other,Australia,2025-09-05,Trousers
U03409,40,Other,UK,2025-04-24,Accessories
U03410,64,Other,UK,2025-05-26,Jackets
U03411,37,Female,Canada,2025-09-17,Shoes
U03412,35,Other,India,2025-08-21,Shoes
U03413,35,Female,France,2025-06-08,Shirts
U03414,19,Female,UK,2025-07-13,Shirts
U03415,21,Male,Canada,2025-09-24,Trousers
U03416,47,Male,US,2025-06-08,Shirts
U03417,50,Male,UK,2025-06-11,Shirts
U03418,53,Female,Germany,2025-08-14,Jackets
U03419,35,Male,India,2025-04-27,Accessories
U03420,54,Male,Canada,2025-10-03,Trousers
U03421,36,Male,India,2025-08-09,Jackets
U03422,64,Other,India,2025-06-13,Trousers
U03423,45,Female,Germany,2025-06-13,Accessories
U03424,57,Male,Australia,2025-05-05,Trousers
U03425,37,Other,US,2025-05-20,Shirts
U03426,50,Other,India,2025-09-22,Accessories
U03427,29,Other,UK,2025-07-08,Jackets
U03428,32,Male,US,2025-06-25,Jackets
U03429,58,Other,UK,2025-07-17,Shoes
U03430,56,Female,US,2025-06-15,Jackets
U03431,19,Other,France,2025-08-23,Shoes
U03432,46,Other,US,2025-04-16,Shirts
U03433,58,Other,Canada,2025-09-21,Jackets
U03434,27,Other,UK,2025-07-20,Accessories
U03435,19,Female,UK,2025-06-18,Shoes
U03436,28,Male,France,2025-06-03,Jackets
U03437,30,Female,US,2025-06-21,Shirts
U03438,27,Female,India,2025-08-30,Accessories
U03439,31,Male,UK,2025-08-05,Accessories
U03440,35,Other,France,2025-05-06,Shirts
U03441,26,Male,Germany,2025-08-01,Jackets
U03442,56,Male,Germany,2025-06-20,Trousers
U03443,45,Female,US,2025-08-14,Jackets
U03444,20,Male,Australia,2025-06-28,Shoes
U03445,37,Other,US,2025-06-17,Shoes
U03446,23,Female,France,2025-07-20,Jackets
U03447,44,Other,US,2025-06-14,Shoes
U03448,19,Female,India,2025-07-20,Trousers
U03449,46,Other,India,2025-09-04,Trousers
U03450,55,Male,Canada,2025-06-15,Accessories
U03451,20,Male,France,2025-05-10,Shoes
U03452,33,Male,Australia,2025-05-18,Jackets
U03453,47,Other,France,2025-10-01,Accessories
U03454,57,Female,France,2025-05-05,Trousers
U03455,19,Female,Australia,2025-08-27,Accessories
U03456,34,Female,France,2025-09-10,Shirts
U03457,58,Male,Australia,2025-08-02,Shoes
U03458,29,Other,Australia,2025-07-08,Jackets
U03459,52,Female,Australia,2025-08-07,Trousers
U03460,60,Other,France,2025-10-03,Accessories
U03461,18,Female,France,2025-05-17,Jackets
U03462,62,Male,US,2025-06-28,Shoes
U03463,32,Other,France,2025-09-16,Jackets
U03464,43,Female,US,2025-09-08,Shoes
U03465,54,Female,Canada,2025-08-02,Shoes
U03466,38,Female,Germany,2025-09-01,Shoes
U03467,48,Female,Germany,2025-05-07,Accessories
U03468,42,Male,Canada,2025-06-08,Shoes
U03469,40,Female,Canada,2025-05-20,Jackets
U03470,41,Female,UK,2025-05-08,Shirts
U03471,55,Male,US,2025-10-12,Jackets
U03472,45,Female,Australia,2025-07-11,Accessories
U03473,38,Other,UK,2025-06-30,Shoes
U03474,60,Other,India,2025-06-13,Shirts
U03475,35,Female,US,2025-05-02,Accessories
U03476,53,Male,France,2025-05-19,Trousers
U03477,52,Male,Canada,2025-05-24,Trousers
U03478,62,Male,Germany,2025-10-03,Trousers
U03479,26,Female,US,2025-06-29,Shirts
U03480,55,Female,Canada,2025-09-26,Jackets
U03481,47,Other,US,2025-10-03,Shirts
U03482,61,Male,France,2025-09-13,Shirts
U03483,51,Female,US,2025-10-09,Shirts
U03484,49,Female,France,2025-09-15,Trousers
U03485,20,Female,US,2025-05-26,Jackets
U03486,20,Male,India,2025-06-13,Shirts
U03487,45,Male,Germany,2025-09-03,Jackets
U03488,61,Other,US,2025-07-13,Shoes
U03489,32,Male,Canada,2025-07-07,Shirts
U03490,58,Female,India,2025-08-31,Shirts
U03491,40,Other,UK,2025-04-18,Shirts
U03492,57,Male,US,2025-07-19,Shoes
U03493,28,Male,France,2025-07-21,Shoes
U03494,49,Male,India,2025-08-24,Trousers
U03495,53,Male,Australia,2025-07-02,Accessories
U03496,50,Female,UK,2025-09-04,Jackets
U03497,41,Male,Germany,2025-06-20,Accessories
U03498,56,Female,US,2025-09-12,Shirts
U03499,51,Female,US,2025-06-27,Shirts
U03500,45,Female,India,2025-09-21,Trousers
U03501,54,Other,Germany,2025-08-14,Accessories
U03502,24,Female,Australia,2025-06-16,Shirts
U03503,21,Male,UK,2025-10-13,Accessories
U03504,54,Other,Canada,2025-08-12,Trousers
U03505,18,Male,Germany,2025-06-19,Accessories
U03506,18,Female,US,2025-06-10,Jackets
U03507,64,Male,India,2025-06-02,Trousers
U03508,37,Other,Australia,2025-05-25,Accessories
U03509,36,Other,India,2025-09-27,Shirts
U03510,46,Male,UK,2025-08-20,Shoes
U03511,27,Male,France,2025-08-21,Shoes
U03512,35,Male,France,2025-06-27,Trousers
U03513,45,Other,Germany,2025-08-11,Shoes
U03514,52,Female,India,2025-06-07,Jackets
U03515,60,Male,Canada,2025-06-02,Trousers
U03516,64,Female,Canada,2025-05-18,Shirts
U03517,48,Other,France,2025-09-12,Shirts
U03518,44,Male,France,2025-08-12,Trousers
U03519,28,Male,India,2025-05-09,Shoes
U03520,55,Other,US,2025-08-27,Shoes
U03521,22,Male,India,2025-05-12,Shirts
U03522,25,Female,Australia,2025-07-12,Jackets
U03523,51,Other,Germany,2025-07-26,Shoes
U03524,29,Other,UK,2025-06-19,Jackets
U03525,55,Male,Canada,2025-07-22,Shoes
U03526,18,Other,India,2025-08-10,Trousers
U03527,48,Male,Australia,2025-06-10,Accessories
U03528,21,Male,France,2025-05-18,Shirts
U03529,62,Other,Canada,2025-08-15,Trousers
U03530,22,Male,Canada,2025-06-19,Shoes
U03531,47,Female,UK,2025-06-11,Shirts
U03532,41,Female,Canada,2025-09-02,Accessories
U03533,20,Male,Australia,2025-04-22,Accessories
U03534,28,Female,Canada,2025-06-15,Shoes
U03535,62,Male,Canada,2025-08-31,Shirts
U03536,21,Female,India,2025-05-18,Shoes
U03537,43,Other,India,2025-07-20,Accessories
U03538,44,Male,France,2025-10-09,Trousers
U03539,63,Male,Germany,2025-10-12,Trousers
U03540,60,Male,US,2025-07-21,Jackets
U03541,44,Male,Australia,2025-07-10,Accessories
U03542,59,Male,US,2025-05-31,Accessories
U03543,23,Male,US,2025-07-02,Shoes
U03544,32,Other,Canada,2025-08-30,Jackets
U03545,47,Other,France,2025-08-18,Jackets
U03546,59,Female,UK,2025-10-03,Shirts
U03547,54,Male,UK,2025-08-27,Shoes
U03548,54,Female,Canada,2025-04-28,Trousers
U03549,59,Female,France,2025-05-27,Shirts
U03550,54,Other,Australia,2025-09-29,Jackets
U03551,52,Female,US,2025-08-02,Trousers
U03552,40,Other,Germany,2025-06-04,Accessories
U03553,23,Female,France,2025-09-03,Shoes
U03554,21,Male,US,2025-06-03,Jackets
U03555,35,Female,UK,2025-06-19,Accessories
U03556,26,Other,US,2025-04-14,Jackets
U03557,46,Other,India,2025-09-01,Trousers
U03558,30,Other,India,2025-08-23,Shirts
U03559,64,Female,Germany,2025-07-07,Trousers
U03560,34,Female,Australia,2025-06-22,Shoes
U03561,62,Other,US,2025-04-15,Shoes
U03562,49,Male,India,2025-07-28,Jackets
U03563,39,Male,Australia,2025-07-25,Trousers
U03564,21,Female,France,2025-05-13,Shirts
U03565,22,Female,France,2025-05-08,Shoes
U03566,54,Other,India,2025-04-16,Shirts
U03567,58,Female,Australia,2025-10-04,Accessories
U03568,30,Female,Australia,2025-05-26,Jackets
U03569,51,Other,India,2025-04-16,Shirts
U03570,62,Other,Canada,2025-05-21,Jackets
U03571,39,Female,UK,2025-04-22,Accessories
U03572,40,Male,Australia,2025-06-12,Shirts
U03573,20,Female,France,2025-09-22,Shirts
U03574,59,Male,Canada,2025-08-07,Accessories
U03575,51,Male,US,2025-09-26,Trousers
U03576,49,Male,Canada,2025-06-02,Shirts
U03577,62,Other,India,2025-05-11,Shirts
U03578,38,Other,Canada,2025-09-12,Shoes
U03579,63,Other,UK,2025-08-28,Trousers
U03580,61,Female,India,2025-06-11,Shirts
U03581,38,Other,Germany,2025-07-01,Accessories
U03582,61,Other,US,2025-10-03,Jackets
U03583,28,Female,France,2025-09-13,Accessories
U03584,56,Female,Germany,2025-05-19,Trousers
U03585,21,Male,Canada,2025-10-12,Shoes
U03586,18,Female,Australia,2025-07-28,Shoes
U03587,45,Female,Canada,2025-05-10,Shoes
U03588,41,Other,France,2025-06-15,Accessories
U03589,52,Male,France,2025-10-12,Jackets
U03590,30,Male,Australia,2025-09-18,Jackets
U03591,64,Female,Germany,2025-06-20,Shirts
U03592,51,Other,Germany,2025-09-21,Jackets
U03593,28,Other,Australia,2025-07-18,Jackets
U03594,53,Other,UK,2025-06-25,Shirts
U03595,34,Other,US,2025-08-01,Accessories
U03596,52,Female,India,2025-07-11,Accessories
U03597,35,Other,Germany,2025-05-22,Trousers
U03598,57,Male,US,2025-05-01,Accessories
U03599,39,Male,India,2025-06-13,Shoes
U03600,41,Female,Canada,2025-05-29,Shoes
U03601,36,Other,India,2025-08-07,Trousers
U03602,54,Other,Germany,2025-08-23,Jackets
U03603,56,Other,UK,2025-05-30,Trousers
U03604,38,Other,UK,2025-07-22,Shirts
U03605,25,Female,US,2025-05-18,Trousers
U03606,45,Other,Canada,2025-06-03,Trousers
U03607,22,Female,US,2025-05-22,Shoes
U03608,34,Other,Australia,2025-09-28,Shirts
U03609,54,Other,UK,2025-08-18,Shirts
U03610,53,Male,US,2025-05-14,Trousers
U03611,36,Female,Australia,2025-06-13,Shirts
U03612,44,Male,Canada,2025-06-30,Shirts
U03613,51,Female,France,2025-06-05,Accessories
U03614,28,Other,India,2025-08-23,Shirts
U03615,62,Other,US,2025-06-24,Jackets
U03616,64,Female,Australia,2025-08-14,Shirts
U03617,29,Male,UK,2025-08-03,Shoes
U03618,38,Female,India,2025-04-22,Accessories
U03619,28,Female,US,2025-04-23,Shoes
U03620,56,Other,UK,2025-08-26,Shoes
U03621,45,Male,France,2025-08-18,Jackets
U03622,22,Female,India,2025-07-22,Accessories
U03623,34,Male,Germany,2025-10-09,Trousers
U03624,37,Male,UK,2025-09-25,Shirts
U03625,58,Female,Germany,2025-06-14,Jackets
U03626,63,Male,Canada,2025-04-27,Jackets
U03627,29,Other,US,2025-08-18,Trousers
U03628,23,Other,France,2025-05-03,Jackets
U03629,34,Other,Australia,2025-05-03,Trousers
U03630,36,Other,US,2025-08-06,Trousers
U03631,43,Male,UK,2025-05-14,Trousers
U03632,61,Other,Germany,2025-06-04,Jackets
U03633,61,Female,Germany,2025-10-04,Trousers
U03634,49,Other,India,2025-05-15,Jackets
U03635,23,Female,US,2025-10-08,Accessories
U03636,53,Female,US,2025-08-20,Trousers
U03637,55,Other,UK,2025-05-03,Jackets
U03638,28,Other,Germany,2025-06-03,Jackets
U03639,50,Male,UK,2025-06-05,Jackets
U03640,41,Female,UK,2025-07-12,Shirts
U03641,40,Other,Canada,2025-09-17,Shirts
U03642,32,Male,Germany,2025-09-10,Trousers
U03643,44,Other,UK,2025-08-10,Accessories
U03644,28,Other,Germany,2025-08-23,Trousers
U03645,34,Other,UK,2025-09-18,Shoes
U03646,31,Female,Australia,2025-07-02,Shoes
U03647,44,Other,UK,2025-06-12,Accessories
U03648,35,Male,UK,2025-06-18,Accessories
U03649,45,Other,France,2025-07-31,Accessories
U03650,64,Other,Australia,2025-04-17,Shirts
U03651,64,Male,US,2025-09-22,Shirts
U03652,21,Male,Germany,2025-09-03,Shoes
U03653,24,Female,France,2025-05-02,Accessories
U03654,62,Female,India,2025-08-08,Jackets
U03655,52,Female,Australia,2025-10-10,Shoes
U03656,26,Female,France,2025-08-20,Accessories
U03657,25,Male,US,2025-06-26,Jackets
U03658,62,Other,UK,2025-07-13,Accessories
U03659,34,Other,Canada,2025-09-21,Trousers
U03660,34,Other,US,2025-06-14,Jackets
U03661,50,Female,Australia,2025-05-26,Trousers
U03662,49,Male,Canada,2025-09-22,Shirts
U03663,25,Male,UK,2025-08-28,Shoes
U03664,36,Male,US,2025-04-29,Accessories
U03665,55,Other,India,2025-06-15,Shoes
U03666,20,Female,Germany,2025-07-08,Accessories
U03667,22,Male,Germany,2025-07-08,Trousers
U03668,30,Female,Australia,2025-05-30,Jackets
U03669,64,Male,France,2025-07-28,Jackets
U03670,63,Female,UK,2025-05-03,Accessories
U03671,48,Male,UK,2025-04-20,Trousers
U03672,33,Female,Germany,2025-08-29,Accessories
U03673,49,Male,US,2025-08-18,Accessories
U03674,39,Male,UK,2025-05-31,Accessories
U03675,46,Female,India,2025-04-19,Jackets
U03676,39,Female,India,2025-09-18,Accessories
U03677,60,Other,UK,2025-09-06,Jackets
U03678,20,Female,UK,2025-05-29,Shirts
U03679,27,Male,Germany,2025-08-20,Trousers
U03680,59,Male,Australia,2025-06-24,Shirts
U03681,38,Female,Germany,2025-10-10,Accessories
U03682,33,Other,Australia,2025-08-24,Jackets
U03683,29,Female,India,2025-06-01,Trousers
U03684,19,Male,Australia,2025-05-30,Shoes
U03685,58,Male,Germany,2025-06-15,Trousers
U03686,41,Other,UK,2025-07-05,Trousers
U03687,52,Female,Australia,2025-10-07,Accessories
U03688,47,Male,Germany,2025-08-10,Shirts
U03689,47,Male,India,2025-09-06,Shirts
U03690,64,Male,Canada,2025-09-04,Shoes
U03691,52,Female,Australia,2025-06-19,Accessories
U03692,36,Female,India,2025-09-29,Trousers
U03693,25,Other,India,2025-09-13,Shirts
U03694,43,Male,US,2025-07-13,Shirts
U03695,57,Male,Canada,2025-09-12,Jackets
U03696,24,Other,Australia,2025-05-08,Trousers
U03697,47,Male,Germany,2025-10-05,Accessories
U03698,24,Other,Australia,2025-07-20,Shirts
U03699,20,Other,Australia,2025-05-14,Accessories
U03700,18,Male,Canada,2025-04-26,Trousers
U03701,53,Female,France,2025-05-29,Trousers
U03702,42,Female,India,2025-06-29,Shirts
U03703,54,Female,India,2025-05-29,Shoes
U03704,18,Female,India,2025-09-04,Accessories
U03705,32,Male,India,2025-04-19,Accessories
U03706,54,Other,Canada,2025-09-14,Jackets
U03707,30,Other,Germany,2025-10-08,Trousers
U03708,57,Male,UK,2025-10-11,Trousers
U03709,25,Female,US,2025-04-22,Shirts
U03710,22,Other,France,2025-08-12,Shirts
U03711,26,Male,France,2025-05-20,Shirts
U03712,18,Male,India,2025-05-30,Jackets
U03713,53,Female,India,2025-07-04,Shoes
U03714,52,Male,US,2025-08-23,Shirts
U03715,19,Other,India,2025-05-04,Shirts
U03716,57,Other,UK,2025-06-17,Shirts
U03717,40,Male,France,2025-04-29,Jackets
U03718,26,Other,Australia,2025-09-03,Accessories
U03719,51,Male,US,2025-04-22,Shoes
U03720,63,Other,France,2025-08-20,Accessories
U03721,31,Female,Germany,2025-07-12,Trousers
U03722,21,Other,France,2025-08-03,Trousers
U03723,47,Female,US,2025-09-08,Shirts
U03724,48,Female,UK,2025-10-13,Accessories
U03725,55,Male,Canada,2025-09-14,Jackets
U03726,28,Female,Germany,2025-05-17,Shoes
U03727,52,Other,Australia,2025-07-20,Accessories
U03728,25,Other,India,2025-06-15,Accessories
U03729,20,Female,US,2025-09-08,Shoes
U03730,31,Male,Germany,2025-05-24,Accessories
U03731,30,Female,US,2025-05-27,Accessories
U03732,62,Other,Australia,2025-07-27,Shoes
U03733,49,Other,US,2025-08-07,Jackets
U03734,51,Female,France,2025-08-20,Shoes
U03735,62,Female,France,2025-04-22,Shirts
U03736,36,Female,Germany,2025-08-10,Shirts
U03737,55,Other,UK,2025-09-17,Shirts
U03738,33,Other,Canada,2025-07-17,Shirts
U03739,19,Other,Germany,2025-07-14,Trousers
U03740,57,Male,US,2025-05-16,Jackets
U03741,34,Other,Australia,2025-10-07,Trousers
U03742,51,Other,France,2025-07-10,Accessories
U03743,59,Male,India,2025-09-14,Accessories
U03744,33,Male,India,2025-08-27,Shoes
U03745,55,Male,Australia,2025-09-17,Shirts
U03746,19,Male,US,2025-05-29,Shoes
U03747,19,Male,Canada,2025-06-12,Accessories
U03748,43,Male,Australia,2025-07-26,Shirts
U03749,30,Female,US,2025-05-27,Jackets
U03750,64,Female,Germany,2025-07-07,Accessories
U03751,48,Female,Canada,2025-09-24,Shoes
U03752,51,Female,UK,2025-06-23,Shoes
U03753,56,Other,US,2025-05-23,Accessories
U03754,20,Male,India,2025-10-01,Trousers
U03755,25,Other,India,2025-04-24,Jackets
U03756,40,Male,France,2025-05-21,Accessories
U03757,31,Male,Canada,2025-05-02,Accessories
U03758,44,Other,UK,2025-07-06,Shoes
U03759,46,Female,US,2025-08-26,Shirts
U03760,56,Other,UK,2025-07-20,Shirts
U03761,56,Other,France,2025-09-02,Shirts
U03762,18,Male,Germany,2025-08-14,Shoes
U03763,34,Male,UK,2025-07-19,Shirts
U03764,58,Male,Germany,2025-09-29,Accessories
U03765,47,Female,India,2025-08-05,Trousers
U03766,30,Other,Germany,2025-09-22,Trousers
U03767,38,Other,US,2025-09-17,Trousers
U03768,36,Female,Canada,2025-06-01,Shirts
U03769,36,Other,Canada,2025-08-02,Trousers
U03770,42,Other,US,2025-07-18,Shirts
U03771,39,Male,US,2025-07-31,Accessories
U03772,48,Female,US,2025-08-07,Accessories
U03773,34,Male,Australia,2025-09-03,Shoes
U03774,40,Female,France,2025-08-10,Shoes
U03775,49,Male,Germany,2025-09-03,Jackets
U03776,27,Other,US,2025-06-03,Accessories
U03777,27,Female,Canada,2025-10-04,Shirts
U03778,53,Female,UK,2025-09-02,Jackets
U03779,25,Male,UK,2025-05-17,Accessories
U03780,37,Female,Australia,2025-06-29,Shirts
U03781,49,Other,Germany,2025-06-05,Accessories
U03782,31,Other,Germany,2025-08-05,Accessories
U03783,45,Other,France,2025-05-08,Shirts
U03784,63,Male,Germany,2025-04-15,Accessories
U03785,41,Female,Canada,2025-05-27,Accessories
U03786,32,Male,Canada,2025-07-20,Accessories
U03787,39,Other,France,2025-08-26,Shoes
U03788,47,Female,Australia,2025-06-02,Trousers
U03789,21,Other,Germany,2025-05-02,Accessories
U03790,30,Female,Germany,2025-08-08,Shirts
U03791,40,Female,US,2025-07-03,Accessories
U03792,25,Male,Germany,2025-05-14,Shoes
U03793,35,Female,Canada,2025-08-26,Shoes
U03794,29,Other,US,2025-06-05,Accessories
U03795,48,Female,US,2025-07-29,Jackets
U03796,31,Other,Germany,2025-06-11,Trousers
U03797,51,Male,UK,2025-05-07,Shirts
U03798,35,Other,India,2025-10-07,Shirts
U03799,51,Female,Canada,2025-07-03,Shirts
U03800,28,Other,UK,2025-06-10,Shirts
U03801,58,Other,Germany,2025-05-29,Shoes
U03802,29,Female,Germany,2025-08-26,Trousers
U03803,32,Other,UK,2025-05-24,Accessories
U03804,48,Female,Germany,2025-07-03,Accessories
U03805,46,Male,Canada,2025-06-03,Jackets
U03806,43,Other,France,2025-05-09,Accessories
U03807,35,Male,US,2025-10-03,Trousers
U03808,49,Other,Australia,2025-07-29,Accessories
U03809,39,Other,Germany,2025-08-08,Shoes
U03810,55,Male,Germany,2025-09-12,Accessories
U03811,34,Other,UK,2025-06-30,Shirts
U03812,40,Other,US,2025-10-09,Shirts
U03813,41,Male,UK,2025-07-14,Shirts
U03814,25,Other,France,2025-07-23,Shirts
U03815,58,Female,Canada,2025-09-09,Shoes
U03816,23,Other,UK,2025-04-26,Shoes
U03817,22,Other,Germany,2025-05-06,Shoes
U03818,61,Other,US,2025-06-01,Accessories
U03819,46,Male,Canada,2025-04-20,Shirts
U03820,45,Female,Germany,2025-06-22,Jackets
U03821,28,Female,Canada,2025-08-28,Jackets
U03822,18,Other,Germany,2025-09-18,Shirts
U03823,60,Male,Germany,2025-09-05,Trousers
U03824,36,Male,Germany,2025-09-16,Accessories
