user_id,event_time,event_type,product_id,shipping_fee,discount,price,device,referral_source
U01688,2025-09-03 07:13:01.347270,visit,P1019,,,,mobile,email
U01688,2025-09-03 09:02:01.347270,view_product,P1051,,,116.44,desktop,organic
U01689,2025-07-23 15:32:03.785445,visit,P1099,,,,tablet,organic
U01689,2025-07-23 17:08:03.785445,view_product,P1081,,,98.82,desktop,social
U01689,2025-07-23 18:17:03.785445,add_to_cart,P1018,,,61.78,desktop,email
U01689,2025-07-23 19:03:03.785445,checkout,P1037,5.27,,195.74,tablet,email
U01690,2025-07-17 09:41:32.762574,visit,P1098,,,,desktop,social
U01691,2025-08-01 23:27:30.468021,visit,P1027,,,,mobile,email
U01691,2025-08-02 00:29:30.468021,view_product,P1063,,,111.09,mobile,organic
U01692,2025-08-20 06:01:52.085357,visit,P1057,,,,tablet,ads
U01693,2025-08-24 14:46:15.400483,visit,P1084,,,,desktop,ads
U01693,2025-08-24 15:00:15.400483,view_product,P1071,,,159.32,mobile,organic
U01694,2025-09-06 17:48:20.262283,visit,P1071,,,,desktop,email
U01694,2025-09-06 19:11:20.262283,view_product,P1029,,,60.8,desktop,organic
U01695,2025-07-24 00:57:56.852568,visit,P1008,,,,tablet,email
U01695,2025-07-24 02:18:56.852568,view_product,P1068,,,64.54,desktop,social
U01696,2025-08-22 05:58:08.587073,visit,P1038,,,,desktop,social
U01696,2025-08-22 07:47:08.587073,view_product,P1032,,,89.98,tablet,organic
U01697,2025-09-06 15:22:35.499293,visit,P1069,,,,desktop,organic
U01697,2025-09-06 17:20:35.499293,view_product,P1034,,,153.33,tablet,organic
U01697,2025-09-06 18:15:35.499293,add_to_cart,P1000,,,80.6,mobile,ads
U01697,2025-09-06 18:25:35.499293,checkout,P1012,8.09,,119.33,tablet,email
U01698,2025-08-13 15:41:27.123249,visit,P1097,,,,desktop,email
U01698,2025-08-13 17:07:27.123249,view_product,P1089,,,180.08,tablet,email
U01699,2025-09-11 05:48:46.924876,visit,P1057,,,,desktop,organic
U01700,2025-09-01 10:10:14.674545,visit,P1092,,,,mobile,social
U01700,2025-09-01 10:47:14.674545,view_product,P1030,,,194.8,mobile,ads
U01701,2025-10-08 18:28:29.844283,visit,P1095,,,,mobile,social
U01702,2025-09-13 01:07:48.658918,visit,P1024,,,,desktop,social
U01702,2025-09-13 02:05:48.658918,view_product,P1076,,,154.33,desktop,social
U01703,2025-07-19 11:23:32.243946,visit,P1040,,,,tablet,social
U01703,2025-07-19 13:21:32.243946,view_product,P1022,,,166.04,mobile,ads
U01704,2025-07-19 02:58:22.643302,visit,P1087,,,,tablet,ads
U01704,2025-07-19 03:33:22.643302,view_product,P1069,,,27.13,mobile,social
U01705,2025-09-30 00:22:42.423479,visit,P1062,,,,desktop,organic
U01705,2025-09-30 00:35:42.423479,view_product,P1057,,,130.57,desktop,ads
U01705,2025-09-30 01:57:42.423479,add_to_cart,P1051,,,41.65,desktop,organic
U01705,2025-09-30 03:16:42.423479,checkout,P1031,15.54,,83.08,desktop,email
U01705,2025-09-30 05:05:42.423479,purchase,P1046,8.69,15.36,176.34,desktop,organic
U01706,2025-08-27 18:53:24.910679,visit,P1031,,,,desktop,ads
U01706,2025-08-27 19:42:24.910679,view_product,P1072,,,125.22,desktop,social
U01707,2025-07-26 03:27:16.049375,visit,P1074,,,,mobile,ads
U01707,2025-07-26 04:30:16.049375,view_product,P1048,,,173.15,desktop,organic
U01708,2025-07-20 15:49:28.591176,visit,P1070,,,,desktop,organic
U01708,2025-07-20 16:12:28.591176,view_product,P1042,,,81.79,tablet,ads
U01709,2025-09-06 23:33:48.280945,visit,P1099,,,,desktop,email
U01709,2025-09-07 01:26:48.280945,view_product,P1061,,,45.32,tablet,ads
U01709,2025-09-07 02:40:48.280945,add_to_cart,P1060,,,155.91,mobile,organic
U01710,2025-09-02 12:57:16.500124,visit,P1093,,,,tablet,organic
U01710,2025-09-02 13:45:16.500124,view_product,P1037,,,124.45,mobile,ads
U01710,2025-09-02 14:31:16.500124,add_to_cart,P1033,,,145.4,tablet,social
U01710,2025-09-02 15:39:16.500124,checkout,P1075,16.48,,58.46,mobile,organic
U01710,2025-09-02 16:17:16.500124,purchase,P1041,5.71,22.04,137.11,desktop,organic
U01711,2025-09-16 14:36:40.136343,visit,P1089,,,,tablet,email
U01711,2025-09-16 15:41:40.136343,view_product,P1012,,,150.16,tablet,social
U01711,2025-09-16 16:13:40.136343,add_to_cart,P1026,,,124.81,desktop,organic
U01711,2025-09-16 16:22:40.136343,checkout,P1055,9.63,,94.26,tablet,organic
U01711,2025-09-16 18:05:40.136343,purchase,P1070,1.55,22.81,28.16,tablet,social
U01712,2025-09-06 01:30:39.970504,visit,P1054,,,,desktop,ads
U01712,2025-09-06 02:13:39.970504,view_product,P1006,,,93.18,tablet,organic
U01713,2025-10-06 05:56:44.982267,visit,P1084,,,,mobile,ads
U01714,2025-08-04 13:09:04.590005,visit,P1033,,,,mobile,ads
U01714,2025-08-04 13:11:04.590005,view_product,P1006,,,53.24,mobile,ads
U01714,2025-08-04 14:16:04.590005,add_to_cart,P1042,,,195.83,tablet,email
U01715,2025-09-14 23:31:44.288792,visit,P1017,,,,mobile,email
U01715,2025-09-15 01:06:44.288792,view_product,P1037,,,161.89,mobile,social
U01715,2025-09-15 01:59:44.288792,add_to_cart,P1013,,,76.71,desktop,email
U01715,2025-09-15 03:34:44.288792,checkout,P1018,0.38,,196.96,desktop,social
U01715,2025-09-15 05:29:44.288792,purchase,P1094,10.39,6.44,173.52,desktop,organic
U01716,2025-08-03 02:06:29.303260,visit,P1029,,,,tablet,ads
U01716,2025-08-03 02:30:29.303260,view_product,P1006,,,87.04,mobile,organic
U01717,2025-07-28 01:04:58.090354,visit,P1096,,,,mobile,organic
U01717,2025-07-28 01:19:58.090354,view_product,P1032,,,116.15,mobile,ads
U01717,2025-07-28 02:33:58.090354,add_to_cart,P1029,,,135.51,desktop,ads
U01717,2025-07-28 03:40:58.090354,checkout,P1014,15.93,,48.5,tablet,email
U01718,2025-09-24 01:12:31.733650,visit,P1036,,,,desktop,ads
U01718,2025-09-24 01:40:31.733650,view_product,P1064,,,91.95,desktop,social
U01719,2025-09-18 00:57:46.212865,visit,P1074,,,,tablet,social
U01719,2025-09-18 01:52:46.212865,view_product,P1022,,,154.18,tablet,email
U01719,2025-09-18 02:24:46.212865,add_to_cart,P1058,,,134.6,desktop,ads
U01720,2025-08-10 16:04:51.899565,visit,P1080,,,,desktop,ads
U01720,2025-08-10 17:24:51.899565,view_product,P1029,,,84.12,mobile,email
U01720,2025-08-10 18:53:51.899565,add_to_cart,P1049,,,196.73,desktop,email
U01720,2025-08-10 20:38:51.899565,checkout,P1008,5.35,,157.53,desktop,ads
U01721,2025-08-21 08:53:54.264539,visit,P1065,,,,mobile,social
U01721,2025-08-21 09:47:54.264539,view_product,P1034,,,105.09,desktop,ads
U01721,2025-08-21 10:19:54.264539,add_to_cart,P1074,,,145.63,mobile,email
U01721,2025-08-21 12:12:54.264539,checkout,P1034,18.48,,90.89,tablet,email
U01721,2025-08-21 13:38:54.264539,purchase,P1026,11.22,34.94,145.95,desktop,ads
U01722,2025-09-11 05:04:19.794518,visit,P1098,,,,tablet,email
U01722,2025-09-11 06:40:19.794518,view_product,P1037,,,56.46,tablet,social
U01723,2025-08-31 23:56:36.081494,visit,P1013,,,,desktop,social
U01723,2025-09-01 00:07:36.081494,view_product,P1058,,,175.41,tablet,social
U01724,2025-09-20 05:15:21.695935,visit,P1028,,,,desktop,email
U01725,2025-09-16 01:02:14.949785,visit,P1070,,,,desktop,social
U01725,2025-09-16 01:34:14.949785,view_product,P1003,,,94.33,mobile,social
U01726,2025-08-20 17:26:37.462645,visit,P1060,,,,tablet,ads
U01726,2025-08-20 18:45:37.462645,view_product,P1097,,,118.35,tablet,organic
U01726,2025-08-20 19:39:37.462645,add_to_cart,P1028,,,141.29,tablet,organic
U01726,2025-08-20 19:52:37.462645,checkout,P1065,13.12,,145.03,mobile,organic
U01726,2025-08-20 20:24:37.462645,purchase,P1026,9.48,18.98,104.88,mobile,organic
U01727,2025-08-26 17:39:46.101679,visit,P1078,,,,desktop,social
U01728,2025-08-28 11:39:38.570996,visit,P1017,,,,desktop,email
U01728,2025-08-28 12:53:38.570996,view_product,P1016,,,196.26,desktop,social
U01728,2025-08-28 14:34:38.570996,add_to_cart,P1098,,,73.61,desktop,social
U01728,2025-08-28 14:58:38.570996,checkout,P1035,16.77,,154.76,tablet,ads
U01729,2025-07-31 03:02:12.715842,visit,P1096,,,,desktop,ads
U01730,2025-08-27 11:26:00.623934,visit,P1058,,,,mobile,email
U01730,2025-08-27 11:28:00.623934,view_product,P1073,,,67.21,tablet,organic
U01730,2025-08-27 12:54:00.623934,add_to_cart,P1082,,,94.45,desktop,email
U01730,2025-08-27 14:07:00.623934,checkout,P1079,8.2,,198.12,mobile,social
U01731,2025-08-16 05:13:20.943679,visit,P1042,,,,mobile,organic
U01731,2025-08-16 05:18:20.943679,view_product,P1049,,,39.34,desktop,organic
U01731,2025-08-16 05:33:20.943679,add_to_cart,P1091,,,64.44,tablet,email
U01731,2025-08-16 07:07:20.943679,checkout,P1097,15.09,,55.04,mobile,email
U01731,2025-08-16 07:42:20.943679,purchase,P1085,8.39,24.1,164.02,tablet,email
U01732,2025-08-16 01:42:23.129775,visit,P1036,,,,mobile,email
U01732,2025-08-16 01:54:23.129775,view_product,P1009,,,175.7,desktop,ads
U01732,2025-08-16 01:59:23.129775,add_to_cart,P1032,,,183.57,mobile,organic
U01732,2025-08-16 02:51:23.129775,checkout,P1036,11.57,,147.87,tablet,organic
U01732,2025-08-16 04:30:23.129775,purchase,P1039,13.12,46.14,180.85,mobile,ads
U01733,2025-08-18 20:28:39.633634,visit,P1053,,,,desktop,organic
U01734,2025-08-22 07:30:41.045951,visit,P1095,,,,mobile,organic
U01734,2025-08-22 08:02:41.045951,view_product,P1015,,,191.86,mobile,email
U01735,2025-08-10 10:05:03.067389,visit,P1038,,,,tablet,email
U01735,2025-08-10 11:59:03.067389,view_product,P1007,,,57.72,mobile,organic
U01735,2025-08-10 12:54:03.067389,add_to_cart,P1061,,,121.79,tablet,organic
U01736,2025-09-16 17:09:05.089556,visit,P1012,,,,mobile,social
U01736,2025-09-16 17:17:05.089556,view_product,P1061,,,37.8,tablet,organic
U01736,2025-09-16 18:59:05.089556,add_to_cart,P1026,,,177.84,tablet,organic
U01737,2025-09-21 16:54:16.987286,visit,P1002,,,,mobile,email
U01737,2025-09-21 18:50:16.987286,view_product,P1000,,,49.08,tablet,organic
U01737,2025-09-21 19:28:16.987286,add_to_cart,P1016,,,171.27,desktop,email
U01737,2025-09-21 20:09:16.987286,checkout,P1062,18.68,,33.51,tablet,ads
U01737,2025-09-21 21:05:16.987286,purchase,P1065,7.37,19.03,174.83,mobile,organic
U01738,2025-08-24 08:46:15.615912,visit,P1010,,,,mobile,social
U01738,2025-08-24 09:25:15.615912,view_product,P1014,,,138.37,desktop,organic
U01739,2025-10-08 16:58:26.066205,visit,P1031,,,,tablet,ads
U01739,2025-10-08 17:14:26.066205,view_product,P1006,,,33.7,mobile,organic
U01739,2025-10-08 19:12:26.066205,add_to_cart,P1042,,,29.25,tablet,social
U01739,2025-10-08 20:37:26.066205,checkout,P1008,8.13,,65.59,desktop,email
U01740,2025-10-07 20:03:00.886679,visit,P1083,,,,desktop,email
U01740,2025-10-07 21:58:00.886679,view_product,P1017,,,133.94,desktop,social
U01741,2025-08-18 16:54:44.143138,visit,P1059,,,,tablet,email
U01741,2025-08-18 18:01:44.143138,view_product,P1045,,,96.67,tablet,email
U01742,2025-09-30 14:35:37.093780,visit,P1028,,,,mobile,organic
U01742,2025-09-30 15:23:37.093780,view_product,P1080,,,146.14,desktop,social
U01742,2025-09-30 16:21:37.093780,add_to_cart,P1084,,,185.06,mobile,email
U01743,2025-08-20 09:09:40.036458,visit,P1018,,,,mobile,social
U01743,2025-08-20 10:31:40.036458,view_product,P1058,,,48.09,desktop,ads
U01744,2025-07-29 20:57:55.903701,visit,P1003,,,,desktop,social
U01744,2025-07-29 22:49:55.903701,view_product,P1002,,,139.4,mobile,email
U01745,2025-07-25 21:47:57.862410,visit,P1014,,,,mobile,organic
U01745,2025-07-25 23:32:57.862410,view_product,P1082,,,192.03,desktop,ads
U01745,2025-07-26 00:06:57.862410,add_to_cart,P1089,,,112.15,mobile,organic
U01746,2025-09-04 14:35:24.537153,visit,P1052,,,,desktop,organic
U01746,2025-09-04 16:02:24.537153,view_product,P1097,,,38.05,mobile,ads
U01746,2025-09-04 16:03:24.537153,add_to_cart,P1021,,,54.59,tablet,organic
U01746,2025-09-04 16:19:24.537153,checkout,P1084,3.23,,61.29,tablet,ads
U01746,2025-09-04 16:43:24.537153,purchase,P1019,5.68,26.8,104.79,mobile,ads
U01747,2025-07-14 22:29:39.634379,visit,P1075,,,,tablet,email
U01747,2025-07-14 22:34:39.634379,view_product,P1011,,,27.02,tablet,email
U01748,2025-08-27 09:40:17.624280,visit,P1047,,,,mobile,organic
U01748,2025-08-27 11:40:17.624280,view_product,P1085,,,25.35,desktop,ads
U01749,2025-09-18 09:15:50.672959,visit,P1018,,,,mobile,ads
U01750,2025-08-19 10:55:25.522476,visit,P1055,,,,desktop,organic
U01750,2025-08-19 12:17:25.522476,view_product,P1085,,,84.69,desktop,organic
U01751,2025-08-13 04:25:43.320678,visit,P1003,,,,mobile,organic
U01751,2025-08-13 06:14:43.320678,view_product,P1038,,,38.42,desktop,email
U01751,2025-08-13 06:46:43.320678,add_to_cart,P1078,,,79.92,mobile,organic
U01752,2025-08-28 07:33:23.798834,visit,P1071,,,,desktop,social
U01752,2025-08-28 08:10:23.798834,view_product,P1080,,,43.2,mobile,ads
U01753,2025-10-01 00:25:48.531455,visit,P1078,,,,mobile,organic
U01753,2025-10-01 01:15:48.531455,view_product,P1044,,,109.59,tablet,organic
U01754,2025-09-10 17:45:03.137543,visit,P1074,,,,mobile,ads
U01754,2025-09-10 17:58:03.137543,view_product,P1084,,,131.7,tablet,social
U01755,2025-07-26 01:29:10.871622,visit,P1092,,,,desktop,organic
U01756,2025-07-29 09:03:00.051183,visit,P1044,,,,desktop,email
U01756,2025-07-29 10:19:00.051183,view_product,P1089,,,158.27,tablet,email
U01757,2025-08-25 20:10:38.663781,visit,P1053,,,,tablet,social
U01757,2025-08-25 21:23:38.663781,view_product,P1088,,,73.65,mobile,social
U01757,2025-08-25 21:25:38.663781,add_to_cart,P1093,,,28.72,desktop,social
U01757,2025-08-25 22:24:38.663781,checkout,P1057,15.12,,86.83,mobile,organic
U01757,2025-08-25 23:16:38.663781,purchase,P1056,8.29,46.32,95.29,tablet,organic
U01758,2025-08-04 05:11:58.803505,visit,P1070,,,,mobile,ads
U01758,2025-08-04 05:57:58.803505,view_product,P1002,,,112.17,mobile,social
U01758,2025-08-04 07:30:58.803505,add_to_cart,P1078,,,48.93,tablet,social
U01758,2025-08-04 08:08:58.803505,checkout,P1058,15.48,,109.8,mobile,email
U01759,2025-08-20 12:50:12.369279,visit,P1036,,,,tablet,ads
U01759,2025-08-20 13:21:12.369279,view_product,P1032,,,51.34,desktop,organic
U01759,2025-08-20 15:00:12.369279,add_to_cart,P1010,,,101.79,mobile,email
U01760,2025-07-31 23:43:12.530084,visit,P1050,,,,tablet,organic
U01760,2025-08-01 00:25:12.530084,view_product,P1040,,,102.54,tablet,organic
U01760,2025-08-01 01:15:12.530084,add_to_cart,P1063,,,121.36,desktop,organic
U01760,2025-08-01 01:36:12.530084,checkout,P1047,9.04,,63.05,mobile,ads
U01760,2025-08-01 03:01:12.530084,purchase,P1043,13.51,14.56,52.63,mobile,organic
U01761,2025-09-08 12:07:20.662247,visit,P1017,,,,tablet,social
U01761,2025-09-08 12:36:20.662247,view_product,P1002,,,184.1,mobile,social
U01761,2025-09-08 13:27:20.662247,add_to_cart,P1088,,,131.1,mobile,social
U01761,2025-09-08 13:48:20.662247,checkout,P1037,19.03,,128.04,mobile,organic
U01761,2025-09-08 14:27:20.662247,purchase,P1059,10.83,38.45,182.93,desktop,ads
U01762,2025-09-27 17:55:00.685477,visit,P1051,,,,desktop,ads
U01763,2025-09-03 12:31:48.081811,visit,P1050,,,,mobile,ads
U01763,2025-09-03 14:16:48.081811,view_product,P1004,,,194.81,mobile,ads
U01763,2025-09-03 15:32:48.081811,add_to_cart,P1005,,,74.37,desktop,organic
U01763,2025-09-03 15:56:48.081811,checkout,P1053,1.9,,125.31,mobile,ads
U01763,2025-09-03 17:19:48.081811,purchase,P1047,12.38,24.47,107.7,tablet,organic
U01764,2025-09-21 11:38:43.609956,visit,P1002,,,,mobile,email
U01764,2025-09-21 12:34:43.609956,view_product,P1018,,,53.16,desktop,social
U01765,2025-09-20 01:17:09.613945,visit,P1063,,,,mobile,email
U01766,2025-09-20 13:02:05.442681,visit,P1093,,,,desktop,ads
U01766,2025-09-20 13:32:05.442681,view_product,P1099,,,81.94,mobile,ads
U01766,2025-09-20 15:08:05.442681,add_to_cart,P1049,,,137.16,desktop,social
U01767,2025-08-30 16:32:40.906742,visit,P1036,,,,desktop,social
U01767,2025-08-30 17:10:40.906742,view_product,P1036,,,170.82,desktop,organic
U01768,2025-10-08 03:31:24.454336,visit,P1096,,,,desktop,ads
U01768,2025-10-08 04:58:24.454336,view_product,P1013,,,185.6,tablet,social
U01768,2025-10-08 06:02:24.454336,add_to_cart,P1053,,,148.07,desktop,organic
U01768,2025-10-08 06:47:24.454336,checkout,P1060,12.96,,156.74,mobile,ads
U01769,2025-08-12 22:41:22.462108,visit,P1011,,,,tablet,email
U01769,2025-08-12 23:43:22.462108,view_product,P1052,,,139.19,tablet,organic
U01769,2025-08-13 00:03:22.462108,add_to_cart,P1008,,,141.53,desktop,social
U01769,2025-08-13 01:24:22.462108,checkout,P1056,0.48,,133.26,desktop,social
U01769,2025-08-13 01:51:22.462108,purchase,P1017,3.02,34.2,42.16,desktop,ads
U01770,2025-08-20 05:10:28.085725,visit,P1048,,,,tablet,email
U01770,2025-08-20 06:33:28.085725,view_product,P1053,,,59.72,desktop,organic
U01770,2025-08-20 06:44:28.085725,add_to_cart,P1019,,,129.13,mobile,organic
U01770,2025-08-20 06:50:28.085725,checkout,P1095,4.9,,169.43,mobile,ads
U01770,2025-08-20 08:42:28.085725,purchase,P1089,1.46,7.16,98.72,tablet,social
U01771,2025-09-11 13:39:17.530318,visit,P1016,,,,desktop,email
U01771,2025-09-11 13:53:17.530318,view_product,P1070,,,56.31,tablet,social
U01771,2025-09-11 14:46:17.530318,add_to_cart,P1009,,,178.83,desktop,ads
U01771,2025-09-11 16:44:17.530318,checkout,P1005,1.88,,160.21,tablet,organic
U01771,2025-09-11 18:29:17.530318,purchase,P1045,3.27,21.4,72.71,desktop,social
U01772,2025-09-19 07:40:48.059140,visit,P1028,,,,desktop,organic
U01772,2025-09-19 09:24:48.059140,view_product,P1023,,,198.82,desktop,email
U01773,2025-09-26 09:20:21.161207,visit,P1062,,,,desktop,social
U01774,2025-09-06 18:05:52.830346,visit,P1060,,,,desktop,email
U01774,2025-09-06 19:13:52.830346,view_product,P1037,,,125.96,mobile,ads
U01775,2025-08-10 00:43:14.918298,visit,P1090,,,,desktop,organic
U01775,2025-08-10 00:46:14.918298,view_product,P1080,,,44.86,mobile,social
U01775,2025-08-10 02:01:14.918298,add_to_cart,P1072,,,95.39,desktop,email
U01775,2025-08-10 03:51:14.918298,checkout,P1086,1.08,,95.91,mobile,social
U01775,2025-08-10 05:44:14.918298,purchase,P1063,3.59,47.23,153.15,tablet,organic
U01776,2025-07-25 20:47:44.723674,visit,P1099,,,,mobile,email
U01777,2025-09-09 15:06:13.015258,visit,P1009,,,,mobile,organic
U01777,2025-09-09 15:45:13.015258,view_product,P1084,,,86.82,mobile,ads
U01778,2025-07-21 18:36:42.851678,visit,P1063,,,,desktop,organic
U01779,2025-09-17 14:31:10.851021,visit,P1092,,,,tablet,social
U01780,2025-09-06 23:48:31.658011,visit,P1066,,,,desktop,organic
U01780,2025-09-07 00:47:31.658011,view_product,P1029,,,136.95,tablet,ads
U01780,2025-09-07 00:59:31.658011,add_to_cart,P1071,,,142.51,mobile,ads
U01780,2025-09-07 01:24:31.658011,checkout,P1093,17.62,,144.81,tablet,email
U01780,2025-09-07 02:05:31.658011,purchase,P1050,9.76,38.3,100.15,desktop,ads
U01781,2025-09-03 09:06:40.424573,visit,P1085,,,,mobile,social
U01781,2025-09-03 09:32:40.424573,view_product,P1008,,,197.92,mobile,organic
U01782,2025-10-10 01:43:50.301782,visit,P1092,,,,tablet,email
U01783,2025-07-25 23:57:34.869264,visit,P1032,,,,tablet,ads
U01784,2025-07-18 18:40:49.933172,visit,P1057,,,,tablet,social
U01785,2025-08-18 06:16:27.662940,visit,P1088,,,,tablet,social
U01785,2025-08-18 07:20:27.662940,view_product,P1081,,,35.44,mobile,social
U01786,2025-07-26 18:19:01.776725,visit,P1032,,,,tablet,email
U01786,2025-07-26 20:14:01.776725,view_product,P1076,,,43.95,tablet,email
U01786,2025-07-26 22:12:01.776725,add_to_cart,P1072,,,148.73,mobile,organic
U01786,2025-07-27 00:03:01.776725,checkout,P1033,12.43,,157.45,mobile,ads
U01786,2025-07-27 00:51:01.776725,purchase,P1083,19.38,43.73,33.94,desktop,email
U01787,2025-07-25 15:14:42.474614,visit,P1044,,,,tablet,organic
U01788,2025-08-25 07:50:03.960342,visit,P1067,,,,tablet,organic
U01788,2025-08-25 08:27:03.960342,view_product,P1008,,,31.03,mobile,email
U01788,2025-08-25 08:58:03.960342,add_to_cart,P1051,,,89.29,tablet,email
U01789,2025-09-05 07:23:46.168376,visit,P1024,,,,tablet,organic
U01789,2025-09-05 07:59:46.168376,view_product,P1027,,,105.92,desktop,email
U01790,2025-07-18 09:38:15.131472,visit,P1079,,,,tablet,organic
U01791,2025-08-29 22:13:53.491821,visit,P1040,,,,desktop,email
U01791,2025-08-29 23:11:53.491821,view_product,P1057,,,118.8,mobile,organic
U01792,2025-07-15 23:16:44.781299,visit,P1059,,,,tablet,organic
U01793,2025-08-22 04:48:09.106805,visit,P1071,,,,tablet,ads
U01793,2025-08-22 05:50:09.106805,view_product,P1055,,,36.81,desktop,social
U01794,2025-08-24 23:14:21.688662,visit,P1054,,,,mobile,organic
U01794,2025-08-25 00:27:21.688662,view_product,P1049,,,98.94,tablet,ads
U01794,2025-08-25 01:52:21.688662,add_to_cart,P1052,,,31.82,mobile,email
U01794,2025-08-25 03:43:21.688662,checkout,P1068,4.15,,54.13,desktop,organic
U01794,2025-08-25 04:59:21.688662,purchase,P1041,8.79,7.5,86.53,desktop,ads
U01795,2025-09-22 11:08:19.441259,visit,P1075,,,,tablet,ads
U01795,2025-09-22 11:45:19.441259,view_product,P1051,,,138.7,mobile,social
U01796,2025-08-23 23:29:09.011727,visit,P1071,,,,mobile,organic
U01796,2025-08-24 00:57:09.011727,view_product,P1034,,,187.23,desktop,social
U01797,2025-08-22 20:46:41.657308,visit,P1099,,,,mobile,organic
U01797,2025-08-22 21:06:41.657308,view_product,P1043,,,56.81,desktop,ads
U01798,2025-08-08 17:38:35.366830,visit,P1071,,,,tablet,ads
